0.3166249829	who
0.3161980158	following
0.3161980158	certain
0.3154333654	ones
0.3154333654	must
0.3154333654	particularly
0.3154333654	appropriate
0.3130184538	useful
0.3129522621	either
0.3125099999	per
0.3122245401	found
0.3113388014	then
0.3106953276	use
0.3096935216	im
0.3096933176	all
0.3094634367	detail
0.3094168653	part
0.3089219562	first
0.3079986160	while
0.3070765227	would
0.3062685934	some
0.3053949098	what
0.3046300758	during
0.3045244397	because
0.3044089072	and
0.3041523960	etc
0.3039634091	changes
0.3039280400	two
0.3039217753	non
0.3038225492	for
0.3038040731	one
0.3028714618	which
0.3023366701	when
0.3022866294	or
0.3009650709	their
0.3008185582	its
0.3007339724	each
0.3005387989	you
0.3003405116	best
0.2998673523	through
0.2993656854	most
0.2992111418	us
0.2986061001	better
0.2985997245	give
0.2975559864	help
0.2972135707	due
0.2968812553	people
0.2968797571	find
0.2967716555	become
0.2963629373	made
0.2961671260	full
0.2956865653	over
0.2953159167	further
0.2951608156	between
0.2951049888	around
0.2948309626	there
0.2945356666	associated
0.2944651057	work
0.2937540522	1
0.2936337340	many
0.2931862919	every
0.2915953109	given
0.2912111616	gives
0.2911971698	several
0.2902614004	among
0.2902614004	example
0.2901881655	via
0.2895271793	along
0.2893075089	being
0.2890466876	much
0.2889909460	make
0.2888226986	if
0.2884804371	whose
0.2884804371	taken
0.2884804371	few
0.2882663714	other
0.2882582474	together
0.2873346454	under
0.2872303077	often
0.2862883536	different
0.2854398219	very
0.2851245003	described
0.2849770771	more
0.2849233020	interest
0.2846421657	both
0.2846210912	even
0.2844039590	according
0.2837227945	good
0.2833968401	allow
0.2833756892	necessary
0.2828666725	within
0.2823018633	2d
0.2821898219	uses
0.2818841913	like
0.2814411788	no
0.2812281014	about
0.2811576369	up
0.2811460656	were
0.2803423880	any
0.2801076616	allows
0.2798243036	various
0.2798182376	those
0.2792612800	without
0.2792309163	out
0.2789283631	particular
0.2788821606	way
0.2783666894	them
0.2782958940	where
0.2772990471	provides
0.2767004219	corresponding
0.2765901541	able
0.2737291638	available
0.2735983399	was
0.2713818561	need
